id,name,barcode,price,variation_name,tax_type,category_id,description,unit
10411,まいこハクサイ 1ml,#2000000000954,500,通常価格,外税,,,
10411,まいこハクサイ 1ml,#2000000000954,450,10%引き,外税,,,
10412,春の香り なばな  小袋,#4560372014211,250,通常価格,外税,,,
10412,春の香り なばな  小袋,#4560372014211,225,10%引き,外税,,,
10413,みずほ小松菜  小袋,#4560372014181,250,通常価格,外税,,,
10413,みずほ小松菜  小袋,#4560372014181,225,10%引き,外税,,,
10414,丸葉小松菜 10ml,#4560372014266,200,通常価格,外税,,,
10414,丸葉小松菜 10ml,#4560372014266,180,売出価格,外税,,,
10415,中葉春菊 30ml,#4560372014556,200,通常価格,外税,,,
10415,中葉春菊 30ml,#4560372014556,180,売出価格,外税,,,
10416,あじサラダ蕪  小袋,#4560372013535,350,通常価格,外税,,,
10416,あじサラダ蕪  小袋,#4560372013535,315,10%引き,外税,,,
10417,雪見丸蕪  小袋,#4560372013528,350,通常価格,外税,,,
10417,雪見丸蕪  小袋,#4560372013528,315,10%引き,外税,,,
10418,緑輝ダイコン RF,#4974650642032,425,通常価格,外税,,,
10418,緑輝ダイコン RF,#4974650642032,383,売出価格,外税,,,
10421,冬どり聖護院ダイコン RF,#4974650640236,425,通常価格,外税,,,
10421,冬どり聖護院ダイコン RF,#4974650640236,383,売出価格,外税,,,
10419,YRくらまダイコン RF,#4974650642131,425,通常価格,外税,,,
10419,YRくらまダイコン RF,#4974650642131,383,売出価格,外税,,,
10420,冬どり大蔵ダイコン RF,#4974650644234,425,通常価格,外税,,,
10420,冬どり大蔵ダイコン RF,#4974650644234,383,売出価格,外税,,,
10422,白秋ダイコン RF,,425,通常価格,外税,,,
10422,白秋ダイコン RF,,383,売出価格,外税,,,
10423,耐病宮重ダイコン,#4974650641523,580,,外税,,,
10426,早生サラダ水菜 10ml,#4560372014280,250,通常価格,外税,,,
10426,早生サラダ水菜 10ml,#4560372014280,225,10%引き,外税,,,
10427,越津ネギ 15ml,#4560372015584,250,通常価格,外税,,,
10427,越津ネギ 15ml,#4560372015584,225,10%引き,外税,,,
10428,ひだ紅かぶ 8ml,#4560372013696,200,通常価格,外税,,,
10428,ひだ紅かぶ 8ml,#4560372013696,180,売出価格,外税,,,
10429,サラダほうれん草,#2000000000978,240,,外税,,,
10430,次郎丸ほうれん草 40ml,#4560372014754,200,通常価格,外税,,,
10430,次郎丸ほうれん草 40ml,#4560372014754,180,売出価格,外税,,,
10431,スナックつるありエンドウ 30ml,#4974449271702,300,通常価格,外税,,,
10431,スナックつるありエンドウ 30ml,#4974449271702,270,10%引き,外税,,,
10432,ミラージュホウレンソウ 25ml,#4974449234103,200,通常価格,外税,,,
10432,ミラージュホウレンソウ 25ml,#4974449234103,180,10%引き,外税,,,
10433,早生サラダほうれん草 50ml,#2000000000985,260,通常価格,外税,,,
10433,早生サラダほうれん草 50ml,#2000000000985,234,10%引き,外税,,,
10434,きゅう太郎 胡瓜 5粒,#2000000000992,500,通常価格,外税,,,
10434,きゅう太郎 胡瓜 5粒,#2000000000992,450,10%引き,外税,,,
10436,ひとみ五寸にんじん 4ml,#4971852032401,300,通常価格,外税,,,
10436,ひとみ五寸にんじん 4ml,#4971852032401,270,10%引き,外税,,,
10437,美春青首大根 2.5ml ,#4971852032418,300,通常価格,外税,,,
10437,美春青首大根 2.5ml ,#4971852032418,270,10%引き,外税,,,
10438,聖護院ダイコン 12ml,#4971852033088,200,通常価格,外税,,,
10438,聖護院ダイコン 12ml,#4971852033088,180,売出価格,外税,,,
10439,耐病大蔵ダイコン 12ml,#4971852033071,200,通常価格,外税,,,
10439,耐病大蔵ダイコン 12ml,#4971852033071,180,売出価格,外税,,,
10440,極意サラダ白菜 1ml,#4971852032609,300,通常価格,外税,,,
10440,極意サラダ白菜 1ml,#4971852032609,270,売出価格,外税,,,
10441,よかった菜小松菜 6ml,#4971852032586,300,通常価格,外税,,,
10441,よかった菜小松菜 6ml,#4971852032586,270,10%引き,外税,,,
10442,サラダほうれん草 20ml,#4971852032630,300,通常価格,外税,,,
10442,サラダほうれん草 20ml,#4971852032630,270,10%,外税,,,
10443,青首宮重総太りダイコン 12ml,#4971852033064,200,通常価格,外税,,,
10443,青首宮重総太りダイコン 12ml,#4971852033064,180,売出価格,外税,,,
10444,浜育早生玉ねぎ 2ml,#4971852032517,300,通常価格,外税,,,
10444,浜育早生玉ねぎ 2ml,#4971852032517,270,売出価格,外税,,,
10445,スワロー玉ねぎ 2.5ml,#4971852032470,300,通常価格,外税,,,
10445,スワロー玉ねぎ 2.5ml,#4971852032470,270,売出価格,外税,,,
10446,グリーンドーム ブロッコリー 0.5ml,#4971852032685,300,,外税,,,
10447,グリーンホープ ほうれん草 40ml,#4971852032692,300,通常価格,外税,,,
10447,グリーンホープ ほうれん草 40ml,#4971852032692,270,10%引き,外税,,,
10448,正作ごぼう 15ml,#4971852032425,300,通常価格,外税,,,
10448,正作ごぼう 15ml,#4971852032425,270,10%引き,外税,,,
10449,鮮紅五寸にんじん 8ml,#4971852032975,200,通常価格,外税,,,
10449,鮮紅五寸にんじん 8ml,#4971852032975,180,10%引き,外税,,,
10450,石倉ネギエース 8ml,#4971852032449,300,通常価格,外税,,,
10450,石倉ネギエース 8ml,#4971852032449,270,売出価格,外税,,,
10451,時なし小かぶ 8ml,#4971852032999,200,通常価格,外税,,,
10451,時なし小かぶ 8ml,#4971852032999,180,売出価格,外税,,,
10452,ゆきわらし 蕪 1.5ml,#4971852032395,300,通常価格,外税,,,
10452,ゆきわらし 蕪 1.5ml,#4971852032395,270,売出価格,外税,,,
10453,冬の庄 小かぶ 1.5ml,#4971852032371,300,通常価格,外税,,,
10453,冬の庄 小かぶ 1.5ml,#4971852032371,270,売出価格,外税,,,
10898,ガーデンレタスミックス　4ml,#4974449236763,300,通常価格,外税,,,
10898,ガーデンレタスミックス　4ml,#4974449236763,270,10%引き,外税,,,
10454,グリーンピース 25ml,#4971852033033,200,通常価格,外税,,,
10454,グリーンピース 25ml,#4971852033033,180,売出価格,外税,,,
10455,浜風つるあり絹莢エンドウ 20ml,#4971852032852,200,通常価格,外税,,,
10455,浜風つるあり絹莢エンドウ 20ml,#4971852032852,180,売出価格,外税,,,
10456,成増30日つるあり絹莢エンドウ20ml,#4971852032845,200,通常価格,外税,,,
10456,成増30日つるあり絹莢エンドウ20ml,#4971852032845,180,売出価格,外税,,,
10457,しんとくチンゲンサイ 2ml,#4971852032944,200,,外税,,,
10458,Vレタス 2ml,#4971852032760,300,通常価格,外税,,,
10458,Vレタス 2ml,#4971852032760,270,売出価格,外税,,,
10461,ネオアースタマネギ DF,#4974650671919,580,通常価格,外税,,,
10461,ネオアースタマネギ DF,#4974650671919,522,売出価格,外税,,,
10462,O・K黄タマネギ DF,#4974650671513,580,通常価格,外税,,,
10462,O・K黄タマネギ DF,#4974650671513,522,売出価格,外税,,,
10463,O・K黄タマネギ RF,,425,通常価格,外税,,,
10463,O・K黄タマネギ RF,,383,売出価格,外税,,,
10464,希望峰65早生白菜 0.4ml,#4971852032678,300,通常価格,外税,,,
10464,希望峰65早生白菜 0.4ml,#4971852032678,270,売出価格,外税,,,
10465,勝黄白菜 0.6ml,#4971852032616,300,通常価格,外税,,,
10465,勝黄白菜 0.6ml,#4971852032616,270,売出価格,外税,,,
10466,宮内菜あぶら菜 8ml,#4971852032838,200,通常価格,外税,,,
10466,宮内菜あぶら菜 8ml,#4971852032838,180,売出価格,外税,,,
10467,寒仕込み漬物用白首大根 3ml,#4971852032364,300,通常価格,外税,,,
10467,寒仕込み漬物用白首大根 3ml,#4971852032364,270,売出価格,外税,,,
10468,下仁田ねぎ 6ml,#4971852032463,300,通常価格,外税,,,
10468,下仁田ねぎ 6ml,#4971852032463,300,売出価格,外税,,,
10469,サニーフレンドリーフレタス 1.5ml,#4560372015355,250,通常価格,外税,,,
10469,サニーフレンドリーフレタス 1.5ml,#4560372015355,225,10%引き,外税,,,
10470,フルーツ実豌豆あま実ちゃん 20ml,#4560372016154,250,通常価格,外税,,,
10470,フルーツ実豌豆あま実ちゃん 20ml,#4560372016154,225,10%引き,外税,,,
10471,つるなし赤花絹莢エンドウ 20ml,#4560372015980,250,通常価格,外税,,,
10471,つるなし赤花絹莢エンドウ 20ml,#4560372015980,225,10%引き,外税,,,
10472,豊姫大莢スナップ豌豆 20ml,#4560372016307,300,通常価格,外税,,,
10472,豊姫大莢スナップ豌豆 20ml,#4560372016307,270,売出価格,外税,,,
10473,幸姫フルーツスナップ豌豆 20ml,#4560372016017,300,通常価格,外税,,,
10473,幸姫フルーツスナップ豌豆 20ml,#4560372016017,270,売出価格,外税,,,
10474,つるあり赤花絹莢エンドウ 20ml,#4560372016123,250,通常価格,外税,,,
10474,つるあり赤花絹莢エンドウ 20ml,#4560372016123,225,売出価格,外税,,,
10476,仁徳一寸ソラマメ RF,#4974650781793,425,通常価格,外税,,,
10476,仁徳一寸ソラマメ RF,#4974650781793,383,売出価格,外税,,,
10483,ロゼたま中早生タマネギ 4ml,#4560372016383,500,,外税,,,
10484,ホールド中晩生タマネギ 4ml,#4560372015720,400,通常価格,外税,,,
10484,ホールド中晩生タマネギ 4ml,#4560372015720,360,売出価格,外税,,,
10485,ラムダ3号黄玉葱早生タマネギ 5ml,#4560372015768,450,,外税,,,
10486,つり玉葱 貯蔵用タマネギ,#4560372015799,400,通常価格,外税,,,
10486,つり玉葱 貯蔵用タマネギ,#4560372015799,360,売出価格,外税,,,
10487,春いちばん玉葱超極早生タマネギ  小袋,#4560372015737,450,通常価格,外税,,,
10487,春いちばん玉葱超極早生タマネギ  小袋,#4560372015737,405,売出価格,外税,,,
10491,長悦ネギ 20ml,#4989647002157,840,通常価格,外税,,,
10491,長悦ネギ 20ml,#4989647002157,756,10%引き,外税,,,
10492,デトロイトダークレッド ビーツ  MF,#4974650746853,215,通常価格,外税,,,
10492,デトロイトダークレッド ビーツ  MF,#4974650746853,194,10%引き,外税,,,
10493,ちぢみ小松菜,#4936192512266,300,通常価格,外税,,,
10493,ちぢみ小松菜,#4936192512266,270,10%引き,外税,,,
10494,京千緑 ネギ,#4974650666984,320,,外税,,,
10495,紅法師 ミズナ GF,#4974650712216,320,通常価格,外税,,,
10495,紅法師 ミズナ GF,#4974650712216,288,10%引き,外税,,,
10496,わかむらさき コールラビ 35粒,#4560372016444,350,通常価格,外税,,,
10496,わかむらさき コールラビ 35粒,#4560372016444,315,10%引き,外税,,,
10497,あさみどり コールラビ 35粒,#4560372016437,350,通常価格,外税,,,
10497,あさみどり コールラビ 35粒,#4560372016437,315,10%,外税,,,
10498,コウサイタイ 10ml,#4560372013962,200,通常価格,外税,,,
10498,コウサイタイ 10ml,#4560372013962,180,売出価格,外税,,,
10499,グリーンベルト ニラ 7mk,#4580450571863,260,,外税,,,
10500,スティックシュンギク 20ml,#4580450571450,200,通常価格,外税,,,
10500,スティックシュンギク 20ml,#4580450571450,180,10%引き,外税,,,
10501,大葉シュンギク 30ml,#4560372014570,200,通常価格,外税,,,
10501,大葉シュンギク 30ml,#4560372014570,180,10%引き,外税,,,
10502,べんり菜 ツケナ 12ml,#4974650710410,320,,外税,,,
10503,シャキシャキレタス 0.7ml,#4974449235735,350,通常価格,外税,,,
10503,シャキシャキレタス 0.7ml,#4974449235735,315,10%引き,外税,,,
10504,愛知ハクサイ 8ml,#4560372013771,200,通常価格,外税,,,
10504,愛知ハクサイ 8ml,#4560372013771,180,10%引き,外税,,,
10505,耐病黄芯90日ハクサイ 0.9ml,#4974449226085,400,通常価格,外税,,,
10505,耐病黄芯90日ハクサイ 0.9ml,#4974449226085,360,10%引き,外税,,,
10506,ほまれの極み　DF,#4974650601718,580,通常価格,外税,,,
10506,ほまれの極み　DF,#4974650601718,522,10%引き,外税,,,
10507,タイニーシュシュ ハクサイ 1.6ml,#4974449721573,300,通常価格,外税,,,
10507,タイニーシュシュ ハクサイ 1.6ml,#4974449721573,270,10%引き,外税,,,
10508,お多福ソラマメ 30ml,#4560372016260,200,通常価格,外税,,,
10508,お多福ソラマメ 30ml,#4560372016260,180,10%引き,外税,,,
10509,泰斗ソラマメ 30ml,#4560372016239,200,,外税,,,
10510,あま実ちゃん エンドウ 20ml,,250,,外税,,,
10511,ニムラサラダスナップ エンドウ 20ml,#4989647002799,315,,外税,,,
10512,すみれちゃん 二十日ダイコン 5ml,#4582447901301,350,,外税,,,
10513,スーパー春いちばんタマネギ 3ml,#4560372015713,450,通常価格,外税,,,
10513,スーパー春いちばんタマネギ 3ml,#4560372015713,405,10%引き,外税,,,
10514,ケルたま タマネギ 5.5ml,#4974650670714,580,通常価格,外税,,,
10514,ケルたま タマネギ 5.5ml,#4974650670714,522,10%引き,外税,,,
10515,甘美人 ニンジン 250粒,#4560196231856,350,,外税,,,
10516,ちはまニンジン 400粒,#4961036993055,380,通常価格,外税,,,
10516,ちはまニンジン 400粒,#4961036993055,342,10%引き,外税,,,
10517,音色 カラフルニンジン 250粒,#4560372016468,400,通常価格,外税,,,
10517,音色 カラフルニンジン 250粒,#4560372016468,360,10%引き,外税,,,
10518,あやめ雪 小カブ 3ml,#4974449723102,400,通常価格,外税,,,
10518,あやめ雪 小カブ 3ml,#4974449723102,360,10%引き,外税,,,
10519,耐病ひかりカブ 300粒,#4974650635201,410,通常価格,外税,,,
10519,耐病ひかりカブ 300粒,#4974650635201,369,10%引き,外税,,,
10520,三太郎ダイコン DF,#4974650646719,580,通常価格,外税,,,
10520,三太郎ダイコン DF,#4974650646719,522,売出価格,外税,,,
10521,エベレスト ダイコン 22ml,#4974650645613,580,,外税,,,
10522,YRつやっ娘EX ダイコン 3ml,#4560372012750,350,通常価格,外税,,,
10522,YRつやっ娘EX ダイコン 3ml,#4560372012750,315,10%引き,外税,,,
10523,紅化粧 ダイコン 3ml,#4974449722853,400,通常価格,外税,,,
10523,紅化粧 ダイコン 3ml,#4974449722853,360,10%引き,外税,,,
10524,ジュエルレッド 二十日ダイコン 5ml,#4560372016475,300,通常価格,外税,,,
10524,ジュエルレッド 二十日ダイコン 5ml,#4560372016475,270,10%引き,外税,,,
10525,からいね赤 ダイコン 5.4ml,#4936192310138,400,通常価格,外税,,,
10525,からいね赤 ダイコン 5.4ml,#4936192310138,360,10%引き,外税,,,
10526,コウシンダイコン 10ml,#4560372013931,200,通常価格,外税,,,
10526,コウシンダイコン 10ml,#4560372013931,180,10%引き,外税,,,
10527,味ちびこん ダイコン 3ml,#4560372012798,350,通常価格,外税,,,
10527,味ちびこん ダイコン 3ml,#4560372012798,315,10%引き,外税,,,
10528,冬ごのみ ホウレンソウ 50ml,#4974650627213,320,,外税,,,
10529,ネーキッド次郎丸ホウレンソウ 15ml,#4560372014747,300,通常価格,外税,,,
10529,ネーキッド次郎丸ホウレンソウ 15ml,#4560372014747,270,10%引き,外税,,,
10530,春いちばんタマネギ 2dl,#4560372051032,16500,,外税,,,
10532,ネオアース タマネギ 2dl,#4974650671988,15000,,外税,,,
10533,ホールド タマネギ 2dl,#4560372051025,12600,,外税,,,
10534,つりタマネギ 2dl,#4560372051094,11700,,外税,,,
10537,越津ネギ 2dl,#2000000001340,3300,,外税,,,
10538,紅くるり 20ml,#2000000001357,2400,,外税,,,
10539,バイオレットハーモニー 320粒,#2000000001364,400,,外税,,,
10540,木曽紫カブ 8ml,#2000000001371,200,,外税,,,
10541,みずほ小松菜 2dl,#2000000001388,5200,,外税,,,
10542,紅くるり 2dl,#2000000001395,22500,,外税,,,
10543,ななちゃんホウレンソウ M3万粒,#2000000001401,4900,,外税,,,
10544,豊姫 スナップエンドウ 1L,#2000000001418,8000,,外税,,,
10545,オリーブセブン 1L,#2000000001425,5000,,外税,,,
10546,OK黄 タマネギ 2dl,#4974650671582,12000,,外税,,,
10556,OK黄タマネギ 20ml,#4974650671520,1540,通常価格,外税,,,
10556,OK黄タマネギ 20ml,#4974650671520,1386,売出価格,外税,,,
10558,冬の浦青首大根　3ml,#4971852032326,300,通常価格,外税,,,
10558,冬の浦青首大根　3ml,#4971852032326,270,売出価格,外税,,,
10559,スーパーリニア極早生玉葱  小袋,#4560372015751,450,通常価格,外税,,,
10559,スーパーリニア極早生玉葱  小袋,#4560372015751,405,売出価格,外税,,,
10575,キャベツ　レンヌ　RF,#4974650505733,425,通常価格,外税,,,
10575,キャベツ　レンヌ　RF,#4974650505733,383,10%引き,外税,,,
10576,つるありインゲン　モロッコ　27ml,#4974650802856,215,通常価格,外税,,,
10576,つるありインゲン　モロッコ　27ml,#4974650802856,194,10%引き,外税,,,
10577,ピーマン　京みどり　30粒,#4974650560831,425,通常価格,外税,,,
10577,ピーマン　京みどり　30粒,#4974650560831,383,10%引き,外税,,,
10578,トマト　ホーム桃太郎　27粒,#4974650549232,425,通常価格,外税,,,
10578,トマト　ホーム桃太郎　27粒,#4974650549232,383,10%引き,外税,,,
10579,ナス　黒陽　35粒,#4974650550931,425,通常価格,外税,,,
10579,ナス　黒陽　35粒,#4974650550931,383,10%引き,外税,,,
10580,ホウレンソウ　強力オーライ　22ml,#4974650625622,215,通常価格,外税,,,
10580,ホウレンソウ　強力オーライ　22ml,#4974650625622,194,10%引き,外税,,,
10581,かりもり　30粒,#4560372010930,250,通常価格,外税,,,
10581,かりもり　30粒,#4560372010930,225,10%引き,外税,,,
10582,丸オクラ　10ml,#4560372011357,200,通常価格,外税,,,
10582,丸オクラ　10ml,#4560372011357,180,10%引き,外税,,,
10583,スイカ　新チャンピオン　小袋,#4560372010671,550,通常価格,外税,,,
10583,スイカ　新チャンピオン　小袋,#4560372010671,495,10%引き,外税,,,
10584,マクワ　金太郎　30粒,#4974650580266,425,通常価格,外税,,,
10584,マクワ　金太郎　30粒,#4974650580266,383,10%引き,外税,,,
10585,キャベツ　春波　DF,#4974650506112,580,通常価格,外税,,,
10585,キャベツ　春波　DF,#4974650506112,522,10%引き,外税,,,
10586,にがうり　ブランド　12粒,#4560372011258,300,通常価格,外税,,,
10586,にがうり　ブランド　12粒,#4560372011258,270,10%引き,外税,,,
10587,ダイコン　春のぞみ　3ml,#4560372012897,350,通常価格,外税,,,
10587,ダイコン　春のぞみ　3ml,#4560372012897,315,10%引き,外税,,,
10588,トウモロコシ　おおもの　55粒,#4560196231146,400,通常価格,外税,,,
10588,トウモロコシ　おおもの　55粒,#4560196231146,360,10%引き,外税,,,
10589,赤ちりめんしそ　紫香　5ml,#4560372012668,250,通常価格,外税,,,
10589,赤ちりめんしそ　紫香　5ml,#4560372012668,225,10%引き,外税,,,
10590,トウモロコシ　恵味ゴールド　130粒,#4582447270032,580,通常価格,外税,,,
10590,トウモロコシ　恵味ゴールド　130粒,#4582447270032,522,10%引き,外税,,,
10591,かりもり　青瓜　2ml,#4960599108302,200,通常価格,外税,,,
10591,かりもり　青瓜　2ml,#4960599108302,180,10%引き,外税,,,
10592,つるあり　モロッコ　小袋,#4960599113702,200,通常価格,外税,,,
10592,つるあり　モロッコ　小袋,#4960599113702,180,10%引き,外税,,,
10593,トウモロコシ　スイートハミー　20粒,#4960599176301,200,通常価格,外税,,,
10593,トウモロコシ　スイートハミー　20粒,#4960599176301,180,10%引き,外税,,,
10594,ダイコン　春蒔みの早生　10ml,#4960599142405,200,通常価格,外税,,,
10594,ダイコン　春蒔みの早生　10ml,#4960599142405,180,10%引き,外税,,,
10609,わさび菜　6ml,#2000000001630,330,通常価格,外税,,,
10609,わさび菜　6ml,#2000000001630,297,10%引き,外税,,,
11767,カボッキー　10粒,,500,,外税,,,
10621,赤丸二十日大根　イザベル　3ml,#4971852032913,200,通常価格,外税,,,
10621,赤丸二十日大根　イザベル　3ml,#4971852032913,180,10%引き,外税,,,
10662,クリスティーヌ　ニンジン　200粒,#4989647002287,400,通常価格,外税,,,
10662,クリスティーヌ　ニンジン　200粒,#4989647002287,360,10%引き,外税,,,
10622,結球レタス　グレイトレイクス　1.6ml,#4971852033132,200,通常価格,外税,,,
10622,結球レタス　グレイトレイクス　1.6ml,#4971852033132,180,10%引き,外税,,,
10623,鷹の爪とうがらし　2ml,,200,,外税,,,
10624,極早生枝豆　奥原早生　40ml,#4971852033248,200,通常価格,外税,,,
10624,極早生枝豆　奥原早生　40ml,#4971852033248,180,10%引き,外税,,,
10626,時なし大根　8ml,#4971852032920,200,通常価格,外税,,,
10626,時なし大根　8ml,#4971852032920,180,10%引き,外税,,,
10627,九条ねぎ　12ml,#4971852033095,200,通常価格,外税,,,
10627,九条ねぎ　12ml,#4971852033095,180,10%引き,外税,,,
10628,ピーマン　カルフォルニアワンダー　1.5ml,#4971852033200,200,通常価格,外税,,,
10628,ピーマン　カルフォルニアワンダー　1.5ml,#4971852033200,180,10%引き,外税,,,
10629,ネギ　一翠太　1.5ml,#4971852033385,300,通常価格,外税,,,
10629,ネギ　一翠太　1.5ml,#4971852033385,270,10%,外税,,,
10630,サラダほうれんそう　ハンター　20ml,#4971852033422,300,通常価格,外税,,,
10630,サラダほうれんそう　ハンター　20ml,#4971852033422,270,10%引き,外税,,,
10631,極早生枝豆　初だるま　35ml,#4971852033354,300,通常価格,外税,,,
10631,極早生枝豆　初だるま　35ml,#4971852033354,270,10%引き,外税,,,
10632,とうもろこし　キラキラコーン　20ml,#4971852032319,300,通常価格,外税,,,
10632,とうもろこし　キラキラコーン　20ml,#4971852032319,270,10%引き,外税,,,
10633,早生枝豆　ふくら　30ml,#4971852032272,300,通常価格,外税,,,
10633,早生枝豆　ふくら　30ml,#4971852032272,270,10%引き,外税,,,
10634,オクラ　ガリバー　6ml,#4971852032203,300,通常価格,外税,,,
10634,オクラ　ガリバー　6ml,#4971852032203,270,10%引き,外税,,,
10635,カボチャ　九重栗　7粒,#4971852032180,300,通常価格,外税,,,
10635,カボチャ　九重栗　7粒,#4971852032180,270,10%引き,外税,,,
10636,ミニカボチャ　パンプキンキッズ　5粒,#4971852032166,300,通常価格,外税,,,
10636,ミニカボチャ　パンプキンキッズ　5粒,#4971852032166,270,10%引き,外税,,,
10637,中玉トマト　レッドオーレ　10粒,#4971852032050,300,通常価格,外税,,,
10637,中玉トマト　レッドオーレ　10粒,#4971852032050,270,10%引き,外税,,,
10638,丹波黒大粒大豆　30ml,#4560372012033,200,通常価格,外税,,,
10638,丹波黒大粒大豆　30ml,#4560372012033,180,10%引き,外税,,,
10639,とうもろこし　味来390  200粒,#2000000001647,1100,通常価格,外税,,,
10639,とうもろこし　味来390  200粒,#2000000001647,990,売出価格,外税,,,
10656,鷹の爪とうがらし　2ml,#4971852033170,200,通常価格,外税,,,
10656,鷹の爪とうがらし　2ml,#4971852033170,180,10%引き,外税,,,
10658,夏秋節成りキュウリ　2ml,,500,,外税,,,
10660,赤丸葉しそ　5ml,#4560372012736,200,通常価格,外税,,,
10660,赤丸葉しそ　5ml,#4560372012736,180,10%引き,外税,,,
10661,彩色健美だいこん　3ml,#4560372012743,400,通常価格,外税,,,
10661,彩色健美だいこん　3ml,#4560372012743,360,10%引き,外税,,,
10663,あさいち　キュウリ　25粒,#4560372010527,500,通常価格,外税,,,
10663,あさいち　キュウリ　25粒,#4560372010527,450,10%引き,外税,,,
10664,五角オクラ　いちばん星　70粒,#4560372011319,250,通常価格,外税,,,
10664,五角オクラ　いちばん星　70粒,#4560372011319,225,10%引き,外税,,,
10665,白い丸莢オクラ　70粒,#4560372011340,200,通常価格,外税,,,
10665,白い丸莢オクラ　70粒,#4560372011340,180,10%引き,外税,,,
10666,とんがりパワー　ピーマン　20粒,#4560196231047,500,通常価格,外税,,,
10666,とんがりパワー　ピーマン　20粒,#4560196231047,450,10%引き,外税,,,
10667,純白ゴーヤ　ちゅらさん　9粒,#4560372016338,400,通常価格,外税,,,
10667,純白ゴーヤ　ちゅらさん　9粒,#4560372016338,360,10%引き,外税,,,
10668,あばしゴーヤ　ちゅらくん　15粒,#4560372016345,300,通常価格,外税,,,
10668,あばしゴーヤ　ちゅらくん　15粒,#4560372016345,270,10%引き,外税,,,
10669,クリスピーホワイト　スイートコーン　13ml,#4974449212316,400,通常価格,外税,,,
10669,クリスピーホワイト　スイートコーン　13ml,#4974449212316,360,10%引き,外税,,,
10670,楽天　コマツナ　300粒,#4974650615708,370,通常価格,外税,,,
10670,楽天　コマツナ　300粒,#4974650615708,333,10%引き,外税,,,
10671,コマツナ　菜々美　6ml,#4974650616880,320,通常価格,外税,,,
10671,コマツナ　菜々美　6ml,#4974650616880,288,10%引き,外税,,,
10672,まるポップ　ポップコーン　200粒,#4974449192281,570,通常価格,外税,,,
10672,まるポップ　ポップコーン　200粒,#4974449192281,513,10%引き,外税,,,
10673,味流氷75 枝豆　30ml,#4560372011876,250,通常価格,外税,,,
10673,味流氷75 枝豆　30ml,#4560372011876,225,10%引き,外税,,,
10674,つるありロングラン　いんげん　30ml,#4560372011456,250,通常価格,外税,,,
10674,つるありロングラン　いんげん　30ml,#4560372011456,225,10%引き,外税,,,
10675,サマースカイR7ほうれんそう　1dl,#4974650626032,500,通常価格,外税,,,
10675,サマースカイR7ほうれんそう　1dl,#4974650626032,450,10%引き,外税,,,
10676,白いごっちゃん南瓜　10粒,#4560372016413,600,通常価格,外税,,,
10676,白いごっちゃん南瓜　10粒,#4560372016413,540,10%,外税,,,
10677,青ちりめんしそ　青香　7ml,#4560372012675,200,通常価格,外税,,,
10677,青ちりめんしそ　青香　7ml,#4560372012675,180,10%引き,外税,,,
10678,つるなしテノール菜豆　30ml,#4560372011708,200,通常価格,外税,,,
10678,つるなしテノール菜豆　30ml,#4560372011708,180,10%引き,外税,,,
10679,おおもの　スイートコーン　200粒,#4562191621144,700,通常価格,外税,,,
10679,おおもの　スイートコーン　200粒,#4562191621144,630,10%引き,外税,,,
10683,大粒落花生　25ml,#4560372012217,200,通常価格,外税,,,
10683,大粒落花生　25ml,#4560372012217,180,10%引き,外税,,,
10804,もものすけサラダカブ　1ml,#4560196231801,530,通常価格,外税,,,
10804,もものすけサラダカブ　1ml,#4560196231801,477,10%引き,外税,,,
10807,アスパラ泣かせ　2ml,#2000000003276,250,通常価格,外税,,,
10807,アスパラ泣かせ　2ml,#2000000003276,225,10%引き,外税,,,
10808,寒味ホウレンソウ　30ml,#2000000003283,390,通常価格,外税,,,
10808,寒味ホウレンソウ　30ml,#2000000003283,351,売出価格,外税,,,
10811,でらうまキャベツ　1.5ml,#4560372016321,500,通常価格,外税,,,
10811,でらうまキャベツ　1.5ml,#4560372016321,450,10%引き,外税,,,
10812,サク太郎キャベツ　100粒,#4560372016451,500,通常価格,外税,,,
10812,サク太郎キャベツ　100粒,#4560372016451,450,10%引き,外税,,,
10813,緑優ブロッコリー　1.4ml,#4560372015003,400,通常価格,外税,,,
10813,緑優ブロッコリー　1.4ml,#4560372015003,360,10%引き,外税,,,
10814,紫セニョーラ茎ブロッコリー　20粒,#4974449225071,400,通常価格,外税,,,
10814,紫セニョーラ茎ブロッコリー　20粒,#4974449225071,360,10%引き,外税,,,
10815,白虎カリフラワー,#4560372014976,400,通常価格,外税,,,
10815,白虎カリフラワー,#4560372014976,360,10%引き,外税,,,
10816,カリフローレ　50粒,#4529760007006,300,通常価格,外税,,,
10816,カリフローレ　50粒,#4529760007006,270,10%引き,外税,,,
10882,からいねダイコン　5.4ml,#4936192310077,400,通常価格,外税,,,
10882,からいねダイコン　5.4ml,#4936192310077,360,10%引き,外税,,,
10883,アオナガダイコン(青長大根)  10ml,#4560372013917,200,通常価格,外税,,,
10883,アオナガダイコン(青長大根)  10ml,#4560372013917,180,10%引き,外税,,,
10885,阿波晩生ダイコン　10ml,#4560372013146,250,通常価格,外税,,,
10885,阿波晩生ダイコン　10ml,#4560372013146,225,10%引き,外税,,,
10886,大蔵ダイコン10ml,#4560372013238,250,通常価格,外税,,,
10886,大蔵ダイコン10ml,#4560372013238,225,10%引き,外税,,,
